Type,Price,Sqm Price,Size,Living Area,Ground Area,Rooms,Ownership Expense,Year Built,Story,Energy Label,Longitude,Latitude,ZipCode,Drop_Rate,Age of Building,Price_W_Drop_Rate,Town
Rækkehus,3.995.000,28.133,142,,,4,3.306,1978,0, B,12.396291,55.627657,2660,0,44,3.995.000,Brøndby Strand
Villa,5.495.000,27.068,203,,1310,7,4.116,1920,0, D,12.406851,55.619973,2660,0,102,5.495.000,Brøndby Strand
Rækkehus,3.295.000,31.380,105,,,4,2.890,1948,0, C,12.42091,55.619308,2660,11,74,2.932.550,Brøndby Strand
Villa,5.995.000,51.681,116,,1067,3,4.896,1973,0, E,12.418109,55.616944,2660,8,49,5.515.400,Brøndby Strand
Villa,4.695.000,35.037,134,,596,5,3.524,1928,0, C,12.417527,55.617621,2660,8,94,4.319.400,Brøndby Strand
Rækkehus,3.400.000,28.571,119,,,4,2.848,1978,0, C,12.397934,55.626137,2660,0,44,3.400.000,Brøndby Strand
Villa,3.295.000,33.622,98,,740,4,3.050,1960,0, D,12.425437,55.619788,2660,11,62,2.932.550,Brøndby Strand
Villa,3.695.000,24.470,151,,826,5,3.563,1959,0, D,12.411555,55.620761,2660,8,63,3.399.400,Brøndby Strand
Villa,4.995.000,38.423,130,,633,5,3.431,2002,0, B,12.422803,55.628908,2660,5,20,4.745.250,Brøndby Strand
Villa,4.500.000,41.666,108,,419,3,2.802,1946,0, F,12.417339,55.617265,2660,10,76,4.050.000,Brøndby Strand
Villa,8.350.000,50.301,166,,802,6,4.112,2018,0, A15,12.401353,55.622395,2660,5,4,7.932.500,Brøndby Strand
Villa,9.995.000,52.329,191,,878,6,5.267,1937,0, C,12.429998,55.61709,2660,9,85,9.095.450,Brøndby Strand
Villa,6.200.000,48.437,128,,1018,5,4.661,1962,0, C,12.429124,55.617668,2660,7,60,5.766.000,Brøndby Strand
Villa,5.875.000,39.965,147,,678,6,4.581,1972,0, D,12.391774,55.622172,2665,0,50,5.875.000,Vallensbæk
Ejerlejlighed,2.195.000,25.523,86,78,,3,3.081,1966, 1, D,,,2665,0,56,2.195.000,Vallensbæk
Villa,5.845.000,32.115,182,,827,4,5.967,1989,0, D,12.388444,55.616812,2665,0,33,5.845.000,Vallensbæk
Ejerlejlighed,2.195.000,24.662,89,83,,3,3.268,1966, 1, D,12.380843,55.625001,2665,0,56,2.195.000,Vallensbæk
Rækkehus,3.295.000,35.053,94,,,4,2.804,1959,0, B,12.381313,55.622764,2665,0,63,3.295.000,Vallensbæk
Villa,4.995.000,31.024,161,,921,4,3.904,1972,0, C,12.374374,55.622047,2665,0,50,4.995.000,Vallensbæk
Villa,3.995.000,41.614,96,,726,4,4.063,1964,0, E,12.397724,55.620782,2665,0,58,3.995.000,Vallensbæk
Rækkehus,3.195.000,31.323,102,,,4,3.304,1977,0, B,12.391573,55.624033,2665,0,45,3.195.000,Vallensbæk
Ejerlejlighed,2.495.000,28.678,87,81,,3,2.990,1966,0, D,12.38418,55.62617,2665,0,56,2.495.000,Vallensbæk
Ejerlejlighed,2.495.000,28.352,88,79,,3,3.176,1966, 5, D,,,2665,6,56,2.345.300,Vallensbæk
Villa,4.995.000,31.613,158,,630,6,4.328,1980,0, C,12.38221,55.616121,2665,8,42,4.595.400,Vallensbæk
Rækkehus,3.195.000,30.721,104,,,4,3.402,1977,0, B,12.391661,55.623941,2665,0,45,3.195.000,Vallensbæk
Villa,7.995.000,44.416,180,,638,5,5.278,2020,0, A20,12.381814,55.618253,2665,0,2,7.995.000,Vallensbæk
Villa,4.695.000,29.904,157,,929,6,4.698,1990,0, D,12.384031,55.617756,2665,6,32,4.413.300,Vallensbæk
Ejerlejlighed,2.550.000,27.419,93,82,,3,3.369,1969, 4, D,12.378884,55.625487,2665,0,53,2.550.000,Vallensbæk
Villa,5.500.000,31.976,172,,985,7,5.113,1970,0, D,12.37445,55.62068,2665,0,52,5.500.000,Vallensbæk
Villa,5.500.000,33.536,164,,800,4,3.906,1971,0, C,12.369747,55.625135,2665,12,51,4.840.000,Vallensbæk
Villa,5.995.000,34.257,175,,985,5,5.544,1910,0, C,12.390646,55.617176,2665,0,112,5.995.000,Vallensbæk
Villa,4.195.000,30.398,138,,1131,6,4.997,1960,0, E,12.398282,55.619194,2665,11,62,3.733.550,Vallensbæk
Ejerlejlighed,4.155.000,34.915,119,108,,3,3.747,2008, 2, C,12.379188,55.618981,2665,3,14,4.030.350,Vallensbæk
Ejerlejlighed,1.050.000,26.923,39,30,,1,1.718,1966, 3, D,,,2665,0,56,1.050.000,Vallensbæk
Villa,5.250.000,35.714,147,,635,4,4.164,2007,0, D,12.392689,55.619538,2665,0,15,5.250.000,Vallensbæk
Villa,3.995.000,31.706,126,,911,4,4.319,1973,0, C,12.373423,55.620188,2665,11,49,3.555.550,Vallensbæk
Rækkehus,3.475.000,33.413,104,,,4,3.283,1977,0, B,12.392512,55.624486,2665,5,45,3.301.250,Vallensbæk
Rækkehus,3.995.000,36.990,108,,,4,2.692,2008,0, A10,12.376827,55.617938,2665,6,14,3.755.300,Vallensbæk
Villa,8.495.000,36.148,235,,1235,7,6.525,1933,0, E,12.390838,55.618612,2665,11,89,7.560.550,Vallensbæk
Villa,6.495.000,36.694,177,,1197,4,4.982,1957,0, C,12.391521,55.618642,2665,7,65,6.040.350,Vallensbæk
Ejerlejlighed,1.495.000,31.808,47,39,,2,1.543,1966, 2, D,12.3835491,55.6236166,2665,5,56,1.420.250,Vallensbæk
Ejerlejlighed,3.975.000,31.299,127,116,,3,3.987,2008,0, C,,,2665,11,14,3.537.750,Vallensbæk
Villa,5.500.000,37.414,147,,703,4,4.895,1978,0, C,12.383857,55.615988,2665,0,44,5.500.000,Vallensbæk
Villa,3.495.000,27.960,125,,730,4,4.027,1955,0, G,12.384029,55.620385,2665,17,67,2.900.850,Vallensbæk
Rækkehus,3.295.000,36.208,91,,,4,2.867,1965,0, C,12.395251,55.622053,2665,6,57,3.097.300,Vallensbæk
Villa,3.795.000,28.533,133,,770,5,3.574,1953,0, D,12.379581,55.622573,2665,0,69,3.795.000,Vallensbæk
Villa,3.995.000,24.359,164,,983,5,4.264,1957,0, D,12.382015,55.620887,2665,11,65,3.555.550,Vallensbæk
Villa,6.998.000,49.985,140,,773,5,6.182,1978,0, D,12.393294,55.616385,2665,13,44,6.088.260,Vallensbæk
Ejerlejlighed,1.675.000,34.183,49,40,,2,1.754,1966,0, D,12.3835491,55.6236166,2665,0,56,1.675.000,Vallensbæk
Villa,8.495.000,44.244,192,,1103,6,4.988,1958,0, C,12.383466,55.617728,2665,15,64,7.220.750,Vallensbæk
Villa,5.495.000,37.380,147,,794,5,4.308,1961,0, C,12.390306,55.619978,2665,8,61,5.055.400,Vallensbæk
Ejerlejlighed,2.950.000,31.052,95,79,,3,4.552,2007, 3, C,12.388965,55.627586,2665,16,15,2.478.000,Vallensbæk
Ejerlejlighed,1.895.000,24.294,78,70,,2,2.814,1966, 2, D,,,2665,3,56,1.838.150,Vallensbæk
Ejerlejlighed,3.995.000,33.571,119,108,,3,3.725,2008, 1, C,12.379188,55.618981,2665,11,14,3.555.550,Vallensbæk
Villa,7.350.000,38.684,190,,907,5,6.887,2018,0, A20,12.396872,55.623078,2665,8,4,6.762.000,Vallensbæk
Rækkehus,2.695.000,27.500,98,,,4,3.068,1988,0, A10,12.274392,55.586207,2670,0,34,2.695.000,
Rækkehus,2.995.000,26.741,112,,,4,2.835,1977,0, A10,12.261681,55.581239,2670,0,45,2.995.000,
Villa,9.995.000,49.975,200,,1323,5,5.910,1925,0, E,12.33328,55.588034,2670,0,97,9.995.000,
Rækkehus,3.590.000,26.014,138,,,5,3.569,1972,0, C,12.292522,55.590335,2670,0,50,3.590.000,
Villa,4.995.000,33.750,148,,788,5,3.406,1975,0, C,12.30025,55.58414,2670,0,47,4.995.000,
Villa,4.250.000,29.929,142,,761,4,3.353,1978,0, E,12.318922,55.598384,2670,0,44,4.250.000,
Ejerlejlighed,2.445.000,29.457,83,73,,3,3.322,2000, 2, C,12.340447,55.597474,2670,0,22,2.445.000,
Villa,3.495.000,30.657,114,,808,5,2.517,1968,0, D,12.280812,55.571233,2670,0,54,3.495.000,
Ejerlejlighed,1.995.000,33.250,60,64,,2,1.965,1986,0, C,12.340047,55.599963,2670,0,36,1.995.000,
Villa,4.790.000,34.460,139,,702,4,4.252,1996,0, C,12.30128,55.598688,2670,0,26,4.790.000,
Villa,5.995.000,39.440,152,,609,6,3.513,2006,0, C,12.337928,55.593317,2670,0,16,5.995.000,
Rækkehus,2.795.000,19.964,140,,,4,2.883,1976,0, C,12.278412,55.584908,2670,0,46,2.795.000,
Ejerlejlighed,3.295.000,40.679,81,81,,3,3.230,1935, 1, D,12.305983,55.5805339,2670,0,87,3.295.000,
Villa,6.995.000,32.995,212,,1771,7,5.105,2004,0, C,12.297412,55.578069,2670,0,18,6.995.000,
Rækkehus,3.595.000,24.455,147,,,5,3.564,1969,0, D,12.311751,55.601274,2670,0,53,3.595.000,
Rækkehus,3.150.000,23.863,132,,,5,2.700,1972,0, D,12.307369,55.590573,2670,0,50,3.150.000,
Rækkehus,3.575.000,25.535,140,,,4,2.909,1976,0, B,12.28096,55.584976,2670,0,46,3.575.000,
Villa,4.745.000,33.181,143,,751,5,3.453,1967,0, D,12.318658,55.594347,2670,0,55,4.745.000,
Villa,5.695.000,33.304,171,,893,4,3.683,1973,0, C,12.276181,55.57333,2670,0,49,5.695.000,
Rækkehus,2.995.000,27.731,108,,,4,3.004,1986,0, A10,12.342247,55.601878,2670,0,36,2.995.000,
Rækkehus,3.375.000,28.601,118,,,4,2.649,1980,0, A10,12.292676,55.586208,2670,1,42,3.341.250,
Andelsbolig,1.721.056,0,90,,,3,,2006, 3, B,12.293004,55.583124,2670,0,16,1.721.056,
Rækkehus,2.950.000,26.339,112,,,4,3.156,1975,0, B,12.262339,55.58246,2670,0,47,2.950.000,
Ejerlejlighed,1.575.000,30.288,52,52,,2,1.568,1972, 1, D,,,2670,0,50,1.575.000,
Rækkehus,2.495.000,34.652,72,,,2,2.716,1995,0, C,12.300056,55.599296,2670,0,27,2.495.000,
Villa,3.590.000,25.827,139,,780,5,3.934,1969,0, C,12.274355,55.585055,2670,5,53,3.410.500,
Villa,4.370.000,34.682,126,,770,4,3.138,1966,0, D,12.278231,55.584275,2670,0,56,4.370.000,
Villa,5.595.000,35.636,157,,752,4,3.501,1974,0, D,12.271911,55.572895,2670,0,48,5.595.000,
Ejerlejlighed,1.945.000,30.390,64,54,,2,2.701,2000, 2, C,12.339723,55.597376,2670,0,22,1.945.000,
Villa,3.250.000,33.505,97,,760,3,3.065,1971,0, D,12.3126,55.60327,2670,0,51,3.250.000,
Villa,4.195.000,24.532,171,,750,6,3.804,1978,0, E,12.283478,55.592756,2670,0,44,4.195.000,
Villa,4.895.000,31.178,157,,791,5,3.841,1973,0, D,12.319626,55.591973,2670,0,49,4.895.000,
Villa,4.695.000,34.522,136,,840,4,3.545,1971,0, E,12.303785,55.583165,2670,0,51,4.695.000,
Villa,18.750.000,63.559,295,,1931,7,11.404,1988,0, C,12.318023,55.583102,2670,0,34,18.750.000,
Villa,4.875.000,30.468,160,,1045,5,4.023,1969,0, C,12.309046,55.595867,2670,0,53,4.875.000,
Rækkehus,2.995.000,22.022,136,,,5,3.166,1973,0, D,12.29094,55.58922,2670,0,49,2.995.000,
Rækkehus,2.750.000,29.255,94,,,4,3.765,1978,0, B,12.301175,55.588542,2670,0,44,2.750.000,
Villa,4.275.000,26.718,160,,1066,5,4.029,1967,0, B,12.273997,55.584812,2670,0,55,4.275.000,
Villa,4.490.000,30.337,148,,1171,6,3.959,1968,0, D,12.331933,55.589444,2670,0,54,4.490.000,
Rækkehus,3.995.000,35.043,114,,,4,2.526,2022,0, A,12.268739,55.597822,2670,0,0,3.995.000,
Villa,5.345.000,32.393,165,,1064,5,4.087,1975,0, D,12.301923,55.582295,2670,3,47,5.184.650,
Rækkehus,2.795.000,23.291,120,,,5,2.787,1972,0, E,12.316972,55.607351,2670,0,50,2.795.000,
Villa,4.750.000,29.503,161,,698,6,3.877,1978,0, C,12.34266,55.592395,2670,5,44,4.512.500,
Villa,5.650.000,33.431,169,,751,5,3.925,1977,0, C,12.319165,55.597635,2670,0,45,5.650.000,
Villa,3.835.000,39.947,96,,375,4,2.787,1987,0, C,12.350452,55.602019,2670,6,35,3.604.900,
Ejerlejlighed,1.895.000,36.442,52,52,,2,1.820,1972, 3, D,,,2670,0,50,1.895.000,
Villa,3.795.000,34.189,111,,767,4,3.021,1967,0, D,12.287873,55.579125,2670,0,55,3.795.000,
Ejerlejlighed,4.195.000,40.336,104,103,,2,2.495,2017, 1, A15,12.3442773,55.593365,2670,0,5,4.195.000,
Villa,4.295.000,33.038,130,,735,5,3.567,1977,0, D,12.310025,55.599194,2670,0,45,4.295.000,
Villa,4.295.000,29.620,145,,702,5,3.548,1969,0, C,12.279823,55.575144,2670,4,53,4.123.200,
Villa,14.995.000,69.744,215,,1147,6,7.908,2008,0, C,12.308115,55.57988,2670,0,14,14.995.000,
Villa,5.700.000,33.529,170,,941,7,4.348,1989,0, C,12.302068,55.597207,2670,5,33,5.415.000,
Villa,3.400.000,23.776,143,,720,4,3.281,1969,0, E,12.323158,55.590209,2670,10,53,3.060.000,
Villa,4.694.000,26.370,178,,797,6,3.973,1979,0, C,12.272572,55.588144,2670,9,43,4.271.540,
Villa,7.495.000,42.585,176,,819,4,4.983,1967,0, E,12.345083,55.592957,2670,6,55,7.045.300,
Rækkehus,3.300.000,32.673,101,,,4,2.426,1964,0, C,12.334574,55.5924,2670,0,58,3.300.000,
Villa,3.995.000,31.960,125,,790,4,3.572,1976,0, D,12.268813,55.577245,2670,0,46,3.995.000,
Villa,3.995.000,27.937,143,,866,5,3.555,1981,0, B,12.263949,55.578741,2670,8,41,3.675.400,
Rækkehus,3.375.000,24.107,140,,,4,2.690,1976,0, C,12.283542,55.583836,2670,3,46,3.273.750,
Villa,3.895.000,33.008,118,,700,4,2.993,1932,0, D,12.333321,55.590979,2670,0,90,3.895.000,
Villa,5.295.000,35.066,151,,419,4,5.242,2021,0, A20,12.348023,55.597856,2670,0,1,5.295.000,
Villa,11.495.000,80.384,143,,539,5,5.466,1935,0, D,12.308094,55.58006,2670,0,87,11.495.000,
Villa,3.695.000,33.899,109,,878,4,3.021,1960,0, E,12.297759,55.585613,2670,6,62,3.473.300,
Villa,5.490.000,39.214,140,,385,6,3.562,1947,0, D,12.34212,55.592023,2670,0,75,5.490.000,
Villa,5.395.000,29.642,182,,865,6,3.753,1970,0, D,12.318638,55.588186,2670,0,52,5.395.000,
Villa,3.490.000,24.405,143,,864,5,3.672,1980,0, C,12.265787,55.57717,2670,13,42,3.036.300,
Rækkehus,3.545.000,43.765,81,,,3,2.601,1964,0, C,12.335365,55.592659,2670,0,58,3.545.000,
Villa,5.495.000,29.864,184,,877,6,4.445,1988,0, C,12.303811,55.59768,2670,7,34,5.110.350,
Villa,2.995.000,23.398,128,,1595,4,3.332,1957,0, C,12.261067,55.582498,2670,3,65,2.905.150,
Villa,3.750.000,27.372,137,,770,5,3.474,1970,0, D,12.316628,55.602935,2670,0,52,3.750.000,
Villa,6.245.000,41.085,152,,908,6,4.226,1984,0, C,12.292103,55.576507,2670,5,38,5.932.750,
Rækkehus,2.495.000,29.702,84,,,4,2.733,1988,0, B,12.272206,55.585963,2670,11,34,2.220.550,
Villa,4.195.000,27.781,151,,746,4,3.497,1965,0, E,12.308695,55.593992,2670,10,57,3.775.500,
Villa,6.995.000,35.328,198,,2150,6,4.419,1969,0, A10,12.27125,55.609485,2670,0,53,6.995.000,
Villa,3.995.000,26.111,153,,750,4,3.971,1971,0, E,12.323236,55.602405,2670,0,51,3.995.000,
Villa,3.685.000,25.950,142,,751,5,3.324,1979,0, C,12.319031,55.599046,2670,8,43,3.390.200,
Villa,3.850.000,35.981,107,,202,4,3.134,2022,0, A15,12.246186,55.597285,2670,0,0,3.850.000,
Rækkehus,3.995.000,29.375,136,,,5,3.536,1973,0, C,12.291815,55.590012,2670,0,49,3.995.000,
Villa,5.650.000,39.236,144,,770,5,3.439,1997,0, C,12.289398,55.579143,2670,6,25,5.311.000,
Villa,3.095.000,18.099,171,,753,5,3.567,1964,0, F,12.236118,55.599091,2670,9,58,2.816.450,
Ejerlejlighed,1.795.000,29.916,60,64,,2,2.022,1986,0, C,12.338749,55.600204,2670,0,36,1.795.000,
Villa,3.995.000,27.743,144,,728,5,3.514,1969,0, D,12.314238,55.60416,2670,6,53,3.755.300,
Villa,3.795.000,29.418,129,,782,4,3.392,1969,0, E,12.3111,55.590517,2670,5,53,3.605.250,
Villa,4.850.000,39.754,122,,637,4,3.248,1969,0, C,12.299091,55.584553,2670,0,53,4.850.000,
Villa,19.995.000,52.896,378,,1520,10,14.608,2009,0, C,12.311138,55.580909,2670,0,13,19.995.000,
Villa,4.695.000,35.037,134,,800,4,3.233,1947,0, D,12.30891,55.585387,2670,4,75,4.507.200,
Villa,3.245.000,23.514,138,,750,4,3.784,1972,0, D,12.273801,55.57464,2670,13,50,2.823.150,
Villa,4.395.000,27.993,157,,743,4,3.461,1963,0, D,12.318145,55.601036,2670,2,59,4.307.100,
Ejerlejlighed,2.995.000,36.524,82,87,,4,2.776,1988,0, B,12.27314,55.586185,2670,6,34,2.815.300,
Rækkehus,2.995.000,21.392,140,,,4,2.739,1977,0, B,12.279508,55.5855,2670,8,45,2.755.400,
Villa,4.395.000,20.441,215,,742,6,3.656,1964,0, C,12.298589,55.587561,2670,6,58,4.131.300,
Ejerlejlighed,2.495.000,27.417,91,91,,3,2.979,1972, 3, D,12.2959855,55.58635,2670,12,50,2.195.600,
Villa,5.250.000,31.065,169,,1046,7,3.899,1964,0, D,12.31761,55.585295,2670,5,58,4.987.500,
Villa,4.795.000,27.400,175,,742,6,4.604,1988,0, C,12.302827,55.599106,2670,4,34,4.603.200,
Villa,5.795.000,43.571,133,,1283,4,4.092,1971,0, A10,12.2892,55.577669,2670,0,51,5.795.000,
Ejerlejlighed,1.995.000,32.704,61,66,,2,1.990,1986, 1, C,,,2670,5,36,1.895.250,
Villa,3.995.000,30.730,130,,730,4,3.402,1966,0, D,12.310594,55.595066,2670,7,56,3.715.350,
Rækkehus,4.095.000,33.024,124,,,4,3.185,2020,0, A15,12.266358,55.598349,2670,2,2,4.013.100,
Rækkehus,3.395.000,31.435,108,,,4,2.580,1996,0, C,12.300201,55.597375,2670,3,26,3.293.150,
Villa,5.895.000,39.300,150,,826,4,3.409,1975,0, E,12.298315,55.578433,2670,6,47,5.541.300,
Villa,4.250.000,24.566,173,,752,7,3.549,1967,0, D,12.289838,55.580507,2670,8,55,3.910.000,
Villa,5.295.000,42.360,125,,1077,4,3.635,1961,0, F,12.294141,55.575786,2670,5,61,5.030.250,
Villa,5.295.000,31.517,168,,887,6,3.170,1969,0, C,12.28249,55.570701,2670,12,53,4.659.600,
Villa,5.195.000,34.633,150,,813,5,3.736,1972,0, A10,12.307828,55.591662,2670,5,50,4.935.250,
Villa,3.295.000,21.966,150,,788,4,3.277,1974,0, F,12.277622,55.569614,2670,18,48,2.701.900,
Villa,5.995.000,35.264,170,,681,7,3.709,2008,0, C,12.350827,55.601942,2670,10,14,5.395.500,
Villa,9.500.000,58.641,162,,670,5,3.894,1970,0, D,12.320964,55.584283,2670,0,52,9.500.000,
Rækkehus,3.295.000,23.705,139,,,4,3.759,1959,0, C,12.305092,55.586192,2670,5,63,3.130.250,
Villa,3.695.000,34.858,106,,811,4,2.976,1971,0, D,12.282797,55.574588,2670,5,51,3.510.250,
Villa,4.495.000,27.919,161,,740,5,3.639,1968,0, D,12.310765,55.593335,2670,3,54,4.360.150,
Villa,5.175.000,29.403,176,,800,4,3.688,1968,0, D,12.289576,55.579516,2670,8,54,4.761.000,
Villa,3.995.000,21.363,187,,750,5,3.961,1964,0, D,12.311042,55.59354,2670,11,58,3.555.550,
Villa,4.295.000,30.678,140,,806,5,3.476,1979,0, C,12.272326,55.587977,2670,9,43,3.908.450,
Villa,5.395.000,29.005,186,,815,5,3.603,1975,0, C,12.329389,55.58862,2670,7,47,5.017.350,
Villa,11.250.000,45.918,245,,983,5,6.329,2007,0, B,12.245959,55.598396,2670,0,15,11.250.000,
Villa,4.300.000,29.861,144,,715,5,3.418,1966,0, D,12.280195,55.581128,2670,0,56,4.300.000,
Villa,4.495.000,27.576,163,,824,6,3.744,1978,0, D,12.335025,55.604335,2670,0,44,4.495.000,
Villa,3.995.000,31.210,128,,1202,5,3.371,1964,0, D,12.302888,55.585517,2670,0,58,3.995.000,
Villa,5.300.000,30.113,176,,748,6,3.694,1968,0, D,12.322253,55.588538,2670,2,54,5.194.000,
Villa,5.750.000,29.639,194,,903,6,4.248,1957,0, F,12.312776,55.584987,2670,18,65,4.715.000,
Villa,4.395.000,25.114,175,,750,5,4.170,1978,0, C,12.280579,55.59225,2670,6,44,4.131.300,
Villa,3.995.000,20.279,197,,790,5,3.942,1976,0, C,12.316698,55.591093,2670,15,46,3.395.750,
Villa,5.595.000,30.407,184,,840,7,3.929,1978,0, C,12.304333,55.584071,2670,6,44,5.259.300,
Villa,7.295.000,40.527,180,,1102,6,3.907,2009,0, B,12.275418,55.570554,2670,8,13,6.711.400,
Villa,9.995.000,0,0,,971,4,10.110,2022,0,,12.328764,55.58663,2670,9,0,9.095.450,
Rækkehus,2.975.000,24.791,120,,,5,2.695,1972,0, D,12.314995,55.606469,2670,7,50,2.766.750,
Villa,4.495.000,26.133,172,,744,7,3.369,1983,0, A10,12.263638,55.609375,2670,10,39,4.045.500,
Villa,3.495.000,15.672,223,,933,8,4.172,1970,0, D,12.310439,55.591542,2670,13,52,3.040.650,
Villa,5.695.000,30.783,185,,742,5,3.419,1974,0, B,12.270895,55.578654,2670,0,48,5.695.000,
Villa,4.995.000,29.732,168,,744,5,3.415,1976,0, D,12.278926,55.58268,2670,4,46,4.795.200,
Rækkehus,2.675.000,28.763,93,,,4,2.915,1986,0, A10,12.34154,55.600572,2670,8,36,2.461.000,
Villa,4.495.000,31.433,143,,782,5,3.335,1975,0, D,12.269581,55.572668,2670,6,47,4.225.300,
Villa,5.495.000,40.404,136,,709,4,3.402,1994,0, C,12.303557,55.582549,2670,5,28,5.220.250,
Ejerlejlighed,3.450.000,37.912,91,79,,3,3.213,2004, 3, C,12.293445,55.583636,2670,11,18,3.070.500,
Villa,3.745.000,26.750,140,,719,5,3.316,1973,0, D,12.311318,55.598787,2670,13,49,3.258.150,
Villa,3.995.000,26.633,150,,740,6,3.472,1965,0, D,12.317128,55.596971,2670,9,57,3.635.450,
Villa,9.995.000,55.837,179,,1070,7,5.464,1941,0, E,12.324807,55.585532,2670,0,81,9.995.000,
Villa,3.995.000,33.291,120,,768,4,2.968,1965,0, D,12.298238,55.587235,2670,5,57,3.795.250,
Villa,7.250.000,48.013,151,,533,5,4.279,1978,0, E,12.315981,55.582636,2670,19,44,5.872.500,
Villa,4.195.000,27.781,151,,985,4,4.130,1969,0, D,12.291532,55.578729,2670,12,53,3.691.600,
Villa,19.950.000,56.676,352,,2559,8,17.024,1996,0, C,12.301754,55.577926,2670,0,26,19.950.000,
Rækkehus,2.795.000,30.053,93,,,4,2.841,1986,0, A10,12.343463,55.600436,2670,5,36,2.655.250,
Rækkehus,4.295.000,32.293,133,,,4,3.864,2001,0, C,12.329482,55.589348,2670,15,21,3.650.750,
Rækkehus,2.849.000,23.741,120,,,5,2.725,1972,0, D,12.315932,55.606929,2670,8,50,2.621.080,
Villa,3.995.000,28.949,138,,748,6,3.810,1966,0, D,12.30883,55.598089,2670,11,56,3.555.550,
Villa,5.295.000,32.090,165,,879,6,4.035,1988,0, D,12.302933,55.597334,2670,4,34,5.083.200,
Ejerlejlighed,1.995.000,33.250,60,64,,2,2.370,1986,0, C,12.339208,55.60025,2670,7,36,1.855.350,
Villa,3.775.000,28.383,133,,723,5,3.275,1979,0, E,12.268303,55.586008,2670,6,43,3.548.500,
Rækkehus,2.495.000,20.791,120,,,5,2.644,1974,0, D,12.312441,55.605718,2670,7,48,2.320.350,
Villa,5.745.000,29.461,195,,1529,7,4.597,1995,0, C,12.279136,55.573484,2670,4,27,5.515.200,
Rækkehus,2.895.000,21.286,136,,,5,3.269,1973,0, C,12.291036,55.589193,2670,9,49,2.634.450,
Villa,3.995.000,22.194,180,,719,5,3.658,1966,0, E,12.309958,55.598774,2670,5,56,3.795.250,
Ejerlejlighed,2.395.000,29.567,81,87,,4,2.909,1986,0, C,12.342,55.599365,2670,8,36,2.203.400,
Ejerlejlighed,2.575.000,31.790,81,86,,4,2.415,1986, 1, C,,,2670,14,36,2.214.500,
Villa,3.745.000,26.750,140,,890,4,3.629,1962,0, F,12.305752,55.598139,2670,4,60,3.595.200,
Villa,4.750.000,28.963,164,,680,5,3.559,1900,0, D,12.269325,55.578753,2670,5,122,4.512.500,
Villa,5.200.000,23.636,220,,793,5,2.929,2020,0, A15,12.339097,55.591793,2670,4,2,4.992.000,
Villa,6.495.000,44.793,145,,1121,6,4.344,1928,0, D,12.301278,55.578235,2670,13,94,5.650.650,
Villa,6.850.000,36.827,186,,806,7,4.460,1920,0, E,12.332621,55.589006,2670,6,102,6.439.000,
Villa,3.495.000,21.054,166,,737,5,3.582,1965,0, C,12.312957,55.602592,2670,17,57,2.900.850,
Villa,5.495.000,31.045,177,,1442,4,4.189,1900,0, C,12.270238,55.610876,2670,22,122,4.286.100,
Villa,5.395.000,27.247,198,,3418,4,4.510,1997,0, C,12.260792,55.606062,2670,2,25,5.287.100,
Villa,4.475.000,39.601,113,,767,3,4.510,1969,0, E,12.223359,55.541008,2680,0,53,4.475.000,Solrød Strand
Villa,5.395.000,30.308,178,,1146,5,4.647,1975,0, C,12.221621,55.542043,2680,0,47,5.395.000,Solrød Strand
Ejerlejlighed,2.345.000,27.267,86,91,,3,3.173,1986,0, C,12.206963,55.522177,2680,0,36,2.345.000,Solrød Strand
Villa,4.995.000,32.647,153,,827,4,3.922,1961,0, D,12.227438,55.541488,2680,0,61,4.995.000,Solrød Strand
Villa,3.350.000,25.572,131,,968,5,3.631,1927,0, D,12.237983,55.551269,2680,0,95,3.350.000,Solrød Strand
Villa,8.295.000,58.415,142,,690,4,4.829,1973,0, B,12.224786,55.532581,2680,0,49,8.295.000,Solrød Strand
Rækkehus,3.145.000,28.590,110,,,4,2.966,1972,0, C,12.203842,55.534249,2680,0,50,3.145.000,Solrød Strand
Villa,3.995.000,21.363,187,,821,5,4.027,1965,0, F,12.210546,55.535813,2680,0,57,3.995.000,Solrød Strand
Villa,3.500.000,22.875,153,,935,5,4.158,1969,0, C,12.219066,55.539572,2680,0,53,3.500.000,Solrød Strand
Ejerlejlighed,1.895.000,33.245,57,58,,2,2.265,1972, 3, C,12.210405,55.534611,2680,0,50,1.895.000,Solrød Strand
Villa,3.475.000,24.300,143,,822,4,3.302,1966,0, D,12.163486,55.523805,2680,0,56,3.475.000,Solrød Strand
Rækkehus,4.595.000,41.026,112,,,4,2.917,2012,0, A10,,,2680,0,10,4.595.000,Solrød Strand
Villa,4.375.000,27.173,161,,827,5,4.554,1964,0, D,12.208596,55.516785,2680,0,58,4.375.000,Solrød Strand
Villa,7.995.000,39.191,204,,1029,5,4.764,2000,0, C,12.228184,55.5389,2680,0,22,7.995.000,Solrød Strand
Rækkehus,4.495.000,35.117,128,,,3,4.029,2020,0, A20,,,2680,0,2,4.495.000,Solrød Strand
Villa,3.475.000,21.189,164,,1723,7,5.269,1920,0, G,12.192414,55.535837,2680,0,102,3.475.000,Solrød Strand
Villa,3.995.000,34.739,115,,800,4,3.839,1976,0, D,12.242264,55.551762,2680,6,46,3.755.300,Solrød Strand
